name,category,website,phone,address,mapsUrl,rating,reviews,priority,email,notes,websiteScore
"Nai Lert Park Heritage Home","art gallery Bangkok","https://nailertgroup.com/en/nai-lert-park-heritage-home","+66 2 253 0123","4 ซอย สมคิด, Lumphini, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJB4SLWsOe4jAR_eDkedHm7aw","4.6","1475","NORMAL","","","10"
"Madame Tussauds BANGKOK","art gallery Bangkok","https://www.madametussauds.com/bangkok/","+66 2 658 0060","Siam Discovery, 989 Rama I Rd, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJHQcCZM2e4jARaESgxhA9-HM","4.5","9161","NORMAL","","","10"
"Local Museum of Bangkok - Bangkok Noi","art gallery Bangkok","","","High school Suwannaram, 502 Soi Charan Sanitwong 32, Siriraj, Bangkok Noi, Bangkok 10700, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJcXcyrZmZ4jARXADPNVhAFHo","4.3","15","HIGH","","",""
"Charoen Chai Community Museum","art gallery Bangkok","https://www.facebook.com/charoenchaichinatown?mibextid=ZbWKwL","+66 81 567 1142","32 Soi Charoen Krung 23 (Chareon Chai Alley, Phlap Phla Chai Rd, Pom Prap, Pom Prap Sattru Phai, Bangkok 10100, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJl5_JyiOZ4jAR7PabW6q9MwI","4.2","50","NORMAL","","","10"
"National Museum Bangkok","art gallery Bangkok","http://www.virtualmuseum.finearts.go.th/bangkoknationalmuseums/index.php/th/","+66 2 224 1370","4 Soi Na Phra That, Phra Borom Maha Ratchawang, Phra Nakhon, Bangkok 10200, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJbXZLwgyZ4jARO_0Exd6l_lU","4.7","9390","HIGH","","","4"
"Prasart Museum","art gallery Bangkok","https://www.museumthailand.com/th/museum/Info-Prasart-Museum","+66 2 379 3601","PMR3+R88, Krungthep Kritha, Khwaeng Hua Mak, Khet Bang Kapi, Bangkok 10240, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ55VCtrphHTERAdBuK5LRG1A","4.2","105","NORMAL","","","10"
"Jim Thompson House Museum","art gallery Bangkok","https://jimthompsonhouse.org/","+66 2 216 7368","6 Kasem San 2 Alley, Wang Mai, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJWVT7hDKZ4jARGJOhe21RhOk","4.5","16894","NORMAL","","","9"
"Aromdee Art Studio – เวิร์กช็อปเซรามิก & Pottery Class Bangkok","pottery class Bangkok","https://www.aromdeeart.com/","+66 94 924 4299","42 Soi Sukhumvit 64, Phra Khanong Tai, Phra Khanong, Bangkok 10260, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJER9vCPmf4jARXdgLT7oehes","5","370","NORMAL","","","10"
"Arttra","pottery class Bangkok","https://www.facebook.com/profile.php?id=61550827347707&mibextid=wwXIfr&mibextid=wwXIfr","+66 99 960 4205","1035, 12, 41 Sukhumvit 71 Rd, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJh3xiiJSf4jARtvPTNwNsLCM","4.7","189","NORMAL","","","10"
"Palm Pottery Studio","pottery class Bangkok","http://www.palmpotterystudio.com/","+66 64 246 5636","9 Soi Phetchaburi 11, Thanon Phaya Thai, Ratchathewi, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJtS2Sf8me4jARfhKEBW3UuD0","5","15","NORMAL","","","8"
"Clay Circle BKK ( Pottery / Ceramic /Wheel Throwing / Team building activities/ Workshop/ ปั้นเซรามิก)","pottery class Bangkok","https://www.claycirclebkk.com/","+66 93 543 7302","Block 28 อาคาร B 924 ชั้น 2 ห้อง B201, ซอย จุฬา 7, Wang Mai, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ-3Yq8C6Z4jARDjKWe2JOwnA","4.2","24","NORMAL","","","10"
"Charm-learn Studio","pottery class Bangkok","https://www.facebook.com/charmlearnstudio95","+66 80 587 6331","647 Charoen Rat Rd, Khlong San, Bangkok 10600, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJFcWfxoyZ4jAR25KZGITlW9M","4.9","11","NORMAL","","","10"
"Eyestudio Ceramic Workshop At Ekkamai Soi 15","pottery class Bangkok","https://www.facebook.com/Eyestudio","+66 62 462 9192","Cone Number 9 HQ, เลขที่ 281/7 Soi Sukhumvit 63, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJNXm6vPtiHTER5066B0jKCbw","4.3","23","NORMAL","","","10"
"aoon pottery","pottery class Bangkok","https://www.instagram.com/aoonpottery/","+66 89 447 7161","2, 8 Alley, Lane Pathum Khongkha, Samphanthawong, Bangkok 10100, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJrzsw7yCZ4jARjqR-VtcIaGI","4.4","184","NORMAL","","","9"
"GIGIPAYNE Studio | Art & Craft Workshops","pottery class Bangkok","https://www.gigipayne.com/","+66 63 561 5364","1034/8-9 Rama IV Rd, Thung Maha Mek, Sathon, Bangkok 10120, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJTctQY4Kf4jARY35lmjnda3w","5","106","NORMAL","","","9"
"Sanit Handmade @The Fig Lobby","pottery class Bangkok","https://www.sanithandmade.com/","+66 81 818 1148","55 Rimthangrotfaisaipaknam Road, Khwaeng Khlong Toei, Khlong Toei, Khwaeng Khlong Teoi, Khlong Teoi, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJTUjypeef4jARpU2MI7fGG_c","4.8","51","NORMAL","","","error"
"House of ceramics","pottery class Bangkok","https://www.facebook.com/houseofceramicsth","+66 81 908 2558","27, 1 Soi Ratchawithi 9, Thanon Phaya Thai, Ratchathewi, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJLRC94VmZ4jARHb-P3sSxKRE","4.7","20","NORMAL","","","10"
"Stella Art Cafe","pottery class Bangkok","http://stellaartcafe.com/","","1/27 Sukhumvit 30 Alley, Klongton Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJR0S7m7Kf4jARh6MG1DWyeq4","4.6","41","NORMAL","","","8"
"PCHA CERAMIC","pottery class Bangkok","https://www.facebook.com/pchaceramic/","+66 81 821 4920","321/7 Ekkamai 19 Alley, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJNZzf6E2e4jARjrdlTSxrbsY","4.4","17","NORMAL","","","10"
"Clay Songwat","pottery class Bangkok","https://claycirclebkk.com/","+66 82 123 4567","1176 Song Wat Rd, Chakkrawat, Samphanthawong, Bangkok 10100, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJoeSO6UKZ4jARVAu68dd4jQ8","4.3","27","NORMAL","","","10"
"Chaang Ocarina Pottery Studio","pottery class Bangkok","","","1, 24 Soi 16, Nuan Chan, Bueng Kum, Bangkok 10230, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJX0-GTINjHTERkMXZvBEUlG4","5","1","HIGH","","",""
"Sanit Handmade","pottery class Bangkok","https://www.facebook.com/sanithandmade","+66 81 818 1148","245/7 Soi Mu Ban Sammakon, Khwaeng Saphan Sung, Khet Saphan Sung, Bangkok 10240, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJkwQD5YZhHTERbjNvvqhYB0A","4.8","266","NORMAL","","","10"
"Clay Hobby Art Space","pottery class Bangkok","https://www.facebook.com/clayhobby/","+66 92 294 1561","1042, 2 Sukhumvit 44 Alley, Klongtoey, Prakanong, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJT8uq1POf4jARVWwLrLuMP1w","5","12","NORMAL","","","10"
"Hammock & Wheel","pottery class Bangkok","","+66 94 143 5955","26, 1/5, Lala Loft, 1/6, Soi Pridi Banomyong 26, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJJT2DOIOf4jARcZHOmwz1JYU","5","2","HIGH","","",""
"หิน ดิน ทราย Pottery Studio","pottery class Bangkok","http://www.hindinzign.com/","+66 65 494 1655","142/98 The Plant Village, Kanchanapisek rd., Bangkhae, Bangkok 10160, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ7Vcma8OX4jARqc_bpCVXFBQ","4.1","9","NORMAL","","","7"
"Lala Loft 26","pottery class Bangkok","https://lalaloft26.com/","+66 94 143 5955","1/5, 1, 6 Soi Pridi Banomyong 26, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJcQjl8vuf4jARANbU09b2Z0A","5","9","NORMAL","","","error"
"Som ceramic","pottery class Bangkok","http://www.somceramics.com/","+66 81 628 5411","5 Soi Sukhumvit 56, Phra Khanong Tai, Phra Khanong, Bangkok 10260, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJXbm8Ouyf4jAR0NKHt-SjaQc","4.9","8","NORMAL","","","5"
"Speak Thai Easy Co.,Ltd","language school Bangkok","https://www.speakthaieasy.com/?fbclid=PAAaa8PtB_EbjNOHhND0Vlh-cWs1b_6LbIAkg1oAppQ5LqjCDOqfp6n6Nftok_aem_AXDDwUyg6Yu-R6OF7yob1i3sFRNtF5kx3ygCUd_QhGrXbVJbCLnaWpjpq_YYO-yFRhU","+66 95 653 9798","10400 Sukhumvit Rd, Khlongtoiey, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJc09yNoee4jARpoB3U54Nk7A","4.9","119","NORMAL","","","10"
"TLS Thong Lo タイ語英会話学校","language school Bangkok","https://www.facebook.com/tls.thoglor/","+66 2 714 2229","1013 Sukhumvit Rd, Klongton-nua, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ90c9Gamf4jAR5i9BftQ5MdM","4.3","44","NORMAL","","","10"
"AUA Language Center, Ratchadamri","language school Bangkok","https://www.auathailand.org/","+66 2 114 7625","179 Ratchadamri Rd, Lumphini, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ_79Dotee4jARcCj3A7n3_UE","4.6","68","NORMAL","","","10"
"Pilates Plus Bangkok","pilates studio Bangkok","http://www.pilatesplusbangkok.com/","+66 92 413 6222","Fifty Fifth Plaza 2nd Floor next to the escalator, 90 Thong Lo, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ5dW_sq6f4jARgVuBAq8wg_c","4.9","237","NORMAL","","","7"
"Elite Pilates Studio","pilates studio Bangkok","http://elitepilatesstudio.com/","+66 93 399 6593","in front of elevator, 2nd floor, 90 Thong Lo 2, Klongton Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJS_8QgKOf4jART3kqy3xtAoA","5","136","NORMAL","","","8"
"Pilates Bangkok - The Balance Pilates & Physio","pilates studio Bangkok","https://pilatesbangkok.co/","+66 92 246 9462","Floor B2 Interchange 21 Building, Sukhumvit Rd, klongtoey Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJDbA3H-Oe4jARGypeoXnNtNQ","4.9","365","NORMAL","","","9"
"The Best Pilates","pilates studio Bangkok","https://thebest-pilates.com/","+66 97 949 4340","748 Sukhumvit 30/1 Alley, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJexoYHACf4jAR27l_3SxG3sk","5","259","NORMAL","","","9"
"Pilates House 24 BKK","pilates studio Bangkok","https://www.instagram.com/pilateshouse24/","+66 95 465 6236","ชั้น 2, Slow Combo, เลขที่ 126 ซ. จุฬาลงกรณ์ 50, Wang Mai, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ9_MrSwCZ4jAR1bIB9FdNVlI","5","27","NORMAL","","","9"
"Reformed Pilates Bangkok","pilates studio Bangkok","https://reformedpilatesbkk.com/","+66 80 888 5610","55 Sukhumvit 31, Khwaeng Khlong Toei Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJvVpa1A2f4jARUvAPs1USKPo","4.6","119","NORMAL","","","9"
"Vanni Pilates Bangkok","pilates studio Bangkok","https://www.vannipilates.com/","+66 63 007 7032","54/5 Sukhumvit 26, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJt6_eYuCf4jARLV0EhDO7qww","5","96","NORMAL","","","8"
"The Pilates Bangkok","pilates studio Bangkok","http://www.pilates.co.th/","+66 2 650 7797","888/58-59 Mahatun Plaza, Phloen Chit Rd, Patumwan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJe9j5Wdye4jARr8ka9P5qe8s","4.7","28","NORMAL","","","7"
"พิลาทีส Pilates Station","pilates studio Bangkok","http://pilatesstation.co.th/","+66 84 346 3764","235/10 Sukhumvit 31, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJy44IFAKf4jARnLpkxtz_CLQ","4.7","41","NORMAL","","","8"
"Club Pilates Thailand - Grande Centre Point Lumphini","pilates studio Bangkok","https://clubpilates.co.th/","+66 2 286 1430","1188 Grande Centre Points Lumphini (WorkLab) 18th Floor, Rama IV Rd, Thung Maha Mek, Sathon, Bangkok 10120, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJRWZajnef4jARgkwJX7zBKQk","5","30","NORMAL","","","10"
"EVA Pilates","pilates studio Bangkok","https://linktr.ee/eva.pilatesbkk?fbclid=PAQ0xDSwLKNj9leHRuA2FlbQIxMQABp1i-5F_fl0lkmtWk8_C23OCMV11ViBhhnZjo7FsfeN1B55-wuJ5h_ArZalxH_aem__cUD3rcHuHjzFyFHnERfkQ","","Kenzo Kimura, 259/200 Pridi Banomyong 13 Alley, พระโขนง​เหนือ, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ7e794DSf4jARWNdFm90PzrQ","5","33","NORMAL","","","10"
"WOOL STRETCH Pilates Sukhumvit16","pilates studio Bangkok","https://www.woolstretch.com/","","Ground floor, Shama Lake View Asoke Hotel, Soi Sukhumvit 16, Khwaeng Khlong Toei, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJn0Xas3Sf4jARaZgPru-YFPQ","5","81","NORMAL","","","10"
"Somi Pilates Sathorn","pilates studio Bangkok","https://lin.ee/SNmZehe","+66 89 505 7251","84 Naradhiwas Rajanagarindra Rd, Thung Maha Mek, Khet Sathon, Bangkok 10120, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJyd1gTfmf4jARqbosr-jbq8Q","5","11","NORMAL","","","7"
"Slow Bloom Pilates","pilates studio Bangkok","https://lin.ee/NhJYqrn","+66 85 920 8055","547/18 Charoen Nakhon 28 Alley, Charoen Nakhon Road Banglumpoo Lang, Bangkok 10600, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJF00W-8mZ4jARvNazTNWfnCo","5","65","NORMAL","","","7"
"Pulse Pilates BKK","pilates studio Bangkok","https://www.instagram.com/pulsepilates.bkk?igsh=MTFlY2phemg4Njlj&utm_source=qr","","314, 5 Sun Wichai 14/4 Alley, Bang Kapi, Huai Khwang, Bangkok 10310, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJi4T3TwCf4jARLT-VIM8D__k","5","33","NORMAL","","","9"
"Swiss Pilates Bangkok - Rainhill","pilates studio Bangkok","https://swiss-pilates.com/swiss-pilates-studio","+66 61 395 3487","777 Sukhumvit 47 Alley, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJYTMp2g-f4jAR2kahFvruzCk","4.7","41","NORMAL","","","10"
"The Balance Pilates & Physio - Chidlom","pilates studio Bangkok","https://pilatesbangkok.co/","+66 95 369 3626","2nd Floor, Maneeya Building, 518, 5 Phloen Chit Rd, Lumphini, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJX-pXksOf4jARNFMEWit0BUI","5","39","NORMAL","","","9"
"BodyLab Pilates สาทร","pilates studio Bangkok","https://www.bodylabth.com/","+66 94 768 4268","219 Soi Krung Thonburi 1, Khlong Ton Sai, Khlong San, Bangkok 10600, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ6UjV_euZ4jARQbkbPsXNKIc","5","261","NORMAL","","","10"
"PILATES NOW BANGKOK","pilates studio Bangkok","https://www.instagram.com/pilatesnow.bkk?igsh=MnJkNGtnOWJxd3Fo","","1408/40 Phahonyothin Rd, Khwaeng Chom Phon, Jomphol, Bangkok 10900, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ53coaiad4jARjhyLE3ZjUUM","5","69","NORMAL","","","9"
"The Bottleman Wine Bar","wine bar Bangkok","https://www.instagram.com/the.bottleman/profilecard/?igsh=cDdjZ2J1Z3N6bnZn","+66 80 454 2664","89/17 Witthayu Rd, Lumphini, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJDTAVjoOf4jARIQlVn8ydi9M","4.9","199","NORMAL","","","9"
"Must Wine Bar","wine bar Bangkok","https://www.instagram.com/must.winebar/","+66 92 599 8919","2nd floor SODALITY, 263 Thong Lo 13, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJGbOSVFqf4jARWGZEGJzlrAk","4.6","48","NORMAL","","","9"
"Mod Kaew Wine Bar","wine bar Bangkok","https://www.instagram.com/modkaewbkk/","+66 82 096 0281","142 Soi Sueksa Wittaya, Sathon Soi 12 Alley, Bang Rak, Bangkok 10500, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJv7TvRUef4jARlydHngsX1_I","4.5","354","NORMAL","","","9"
"BarBlah","wine bar Bangkok","https://instagram.com/barblaaaaah?igshid=MzRlODBiNWFlZA==","+66 91 222 4546","635-637, 5th floor, Sukhumvit Alley 22, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJs4AqyqOf4jARgsbfL0n9Ljk","4.9","455","NORMAL","","","9"
"No Bar Wine Bar","wine bar Bangkok","http://instagram.com/nobar.winebar","+66 99 229 7465","128, 10 Soi Phahon Yothin 2, Samsen Nai, Phaya Thai, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJwdigwBSd4jARAzGOFc4L9pM","4.7","162","NORMAL","","","7"
"Swirl Thonglor","wine bar Bangkok","https://swirlbangkok.com/","+66 62 051 4848","ชั้น G, 63, Civic Park - Deluxe King Room, Thong Lo 13 Alley, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJoz4MEsOf4jARmyYaVSSEb7M","4.7","176","NORMAL","","","10"
